id,title,budget,revenue,release_date,vote_average,vote_count,popularity,original_language,genres
484641,Анна,34000000,31626978,2019-06-19,6.7,3023,6.783,en,"боевик, приключения, триллер"
614917,Король Ричард,50000000,39400000,2021-11-18,7.6,2878,6.6066,en,"драма, история"
445571,Ночные игры,37000000,117501013,2018-02-15,6.845,6337,6.495,en,"детектив, комедия, криминал"
80278,Невозможное,45000000,198100000,2012-09-09,7.376,6712,7.5803,en,"драма, триллер, история"
431693,Камуфляж и шпионаж,100000000,171616764,2019-12-04,7.552,2999,7.1427,en,"мультфильм, боевик, приключения, комедия, семейный"
739405,Операция «Фортуна»: Искусство побеждать,50000000,48983306,2023-01-04,6.5,1980,6.6858,en,"боевик, комедия, триллер, приключения"
30497,Техасская резня бензопилой,140000,30922680,1974-10-11,7.3,3846,6.5434,en,ужасы
1083433,"Я знаю, что вы сделали прошлым летом",18000000,64808120,2025-07-16,5.654,804,6.7591,en,"ужасы, триллер, детектив"
228165,Губка Боб в 3D,74000000,325186032,2015-01-28,6.105,2553,6.7588,en,"приключения, мультфильм, комедия, семейный, фэнтези"
3432,"Кто Вы, Мистер Брукс?",20000000,48443734,2007-05-31,6.925,1893,6.7511,en,"криминал, триллер"
858017,Я видел свечение телевизора,10000000,5407916,2024-05-03,6.125,715,6.7442,en,"ужасы, драма"
193893,Типа копы,17000000,136600000,2014-08-13,6.465,2990,6.7439,en,комедия
634492,Мадам Паутина,80000000,100498764,2024-02-14,5.3,2606,6.7429,en,"боевик, фэнтези"
150,48 часов,12000000,78868508,1982-12-07,6.688,1733,6.7416,en,"криминал, боевик, комедия"
834,Другой мир 2: Эволюция,50000000,111476513,2006-01-12,6.604,4396,6.7397,en,"фэнтези, боевик, триллер"
2034,Тренировочный день,45000000,104900000,2001-10-05,7.525,6652,6.7331,en,"боевик, криминал, драма"
238713,Шпион,65000000,235666219,2015-05-06,6.832,6431,6.7188,en,"боевик, комедия, криминал"
986097,Тот самый,27000000,27834512,2025-09-18,5.609,411,6.7152,en,"ужасы, детектив"
614930,Черепашки-ниндзя: Погром мутантов,75000000,180513586,2023-07-31,7.231,1616,5.9119,en,"мультфильм, комедия, боевик, фантастика"
1071215,День благодарения,15000000,46553280,2023-11-16,6.47,1605,7.4931,en,"ужасы, детектив"
3082,Новые времена,1500000,1800000,1936-02-05,8.278,4107,6.6646,en,"комедия, драма, мелодрама"
205584,Боги Египта,140000000,150680864,2016-02-25,5.698,4381,6.4108,en,"боевик, приключения, фэнтези"
841,Дюна,40000000,31502434,1984-12-14,6.2,3444,6.8602,en,"боевик, фантастика, приключения"
300669,Не дыши,9900000,158906350,2016-06-08,7.013,8016,7.0956,en,"ужасы, триллер, криминал"
1073,Дорога на Арлингтон,31000000,41100000,1999-03-19,7.036,1261,5.55,en,"криминал, драма, триллер, детектив"
1656,Легенда Зорро,75000000,142400065,2005-10-24,6.124,3109,6.7794,en,"боевик, приключения, вестерн"
18360,Ночь в музее 2,150000000,413106170,2009-05-20,6.156,7327,6.475,en,"приключения, фэнтези, боевик, комедия, семейный"
82700,После нашей эры,130000000,243843127,2013-05-30,5.181,6893,6.0676,en,"фантастика, боевик, приключения"
601796,Пришельцы,24500000,12109608,2022-07-20,6.909,574,6.6542,ko,"фантастика, боевик, фэнтези, приключения"
70578,Что скрывает ложь,36000000,9612469,2011-10-13,5.517,1228,5.7854,en,"триллер, криминал, драма"
921,Нокдаун,88000000,108539911,2005-06-02,7.582,2437,5.1636,en,"мелодрама, драма, история"
49009,Путь домой,30000000,24172201,2010-11-22,6.999,1774,6.4584,en,"драма, приключения, история"
10428,Хакеры,20000000,7563728,1995-09-14,6.4,1490,6.9136,en,"боевик, криминал, триллер, драма"
1079485,Винни-Пух: Кровь и мёд 2,415000,7582541,2024-03-26,5.771,481,6.8037,en,"ужасы, триллер"
50544,Секс по дружбе,35000000,149500000,2011-07-21,6.644,8429,6.7706,en,"мелодрама, комедия"
8367,Робин Гуд: Принц воров,48000000,390493908,1991-06-14,6.855,3606,5.9695,en,"боевик, приключения, драма"
10220,Шулера,12000000,22912409,1998-09-11,7.019,1939,5.7077,en,"драма, криминал"
194662,Бёрдмэн,18000000,103215094,2014-10-17,7.441,13630,7.1818,en,"драма, комедия"
49040,Эволюция Борна,130000000,276600000,2012-08-08,6.251,6168,6.7081,en,"боевик, триллер"
71676,Призрачный гонщик 2,57000000,132563930,2011-12-10,5.027,4107,6.6602,en,"боевик, фэнтези, триллер"
8009,Горец,19000000,12900000,1986-03-07,6.868,2934,6.3795,en,"приключения, боевик, фэнтези"
157433,Кладбище домашних животных,21000000,113118226,2019-04-04,5.742,3445,5.4367,en,ужасы
440,Чужие против Хищника: Реквием,40000000,130290885,2007-12-25,5.171,3353,7.2394,en,"боевик, фантастика, триллер, ужасы"
1409353,Albay Nerede,50,50,2024-12-31,10.0,1,6.8823,tr,"детектив, комедия"
484641,Анна,34000000,31626978,2019-06-19,6.7,3023,6.783,en,"боевик, приключения, триллер"
395834,Ветреная река,11000000,44998252,2017-08-03,7.436,5816,6.8426,en,"криминал, детектив, драма, триллер, вестерн"
9602,Поездка в Америку,30000000,288752301,1988-06-29,6.885,4777,7.0893,en,"комедия, мелодрама"
9906,Гроза муравьев,50000000,55200000,2006-07-28,5.796,1480,6.6519,en,"фэнтези, приключения, мультфильм, комедия, семейный"
293863,Век Адалин,25000000,65663276,2015-04-16,7.467,7111,7.0442,en,"мелодрама, фэнтези, драма"
218043,Оставленные,16000000,19682924,2014-10-03,4.299,1408,5.5915,en,"триллер, боевик, фантастика"
489999,Поиск,880000,75636047,2018-08-24,7.6,4263,6.5861,en,"драма, детектив, триллер"
388,Не пойман — не вор,45000000,186003591,2006-03-17,7.408,6399,6.3583,en,"криминал, драма, триллер"
975,Тропы славы,935000,1200000,1957-10-25,8.251,3297,6.5005,en,"военный, драма"
76203,12 лет рабства,20000000,187000000,2013-10-18,7.931,12046,7.2418,en,"драма, история"
10066,Дом восковых фигур,40000000,68766121,2005-05-05,6.035,3373,7.0717,en,"ужасы, триллер, детектив"
17578,Приключения Тинтина: Тайна Единорога,130000000,373993951,2011-10-24,6.925,5858,5.7652,en,"приключения, мультфильм, детектив"
570670,Человек-невидимка,7000000,144492724,2020-02-26,7.09,6321,6.4309,en,"триллер, фантастика, ужасы"
1573,Крепкий орешек 2,70000000,240031094,1990-07-03,6.973,6443,6.8774,en,"боевик, триллер"
1430,Боулинг для Колумбины,4000000,35564473,2002-10-09,7.516,1698,5.4049,en,"документальный, драма"
473033,Неогранённые алмазы,19000000,50023780,2019-08-30,7.166,5420,6.1408,en,"драма, триллер, криминал"
500664,Апгрейд,3000000,16976561,2018-05-31,7.508,5065,6.359,en,"боевик, триллер, фантастика"
522938,Рэмбо: Последняя кровь,50000000,91500000,2019-09-18,6.532,4250,6.6849,en,"боевик, триллер, драма"
220289,Связь,50000,139745,2014-04-06,7.217,3454,6.1004,en,"триллер, фантастика"
324544,В потерянных землях,55000000,4755330,2025-02-27,6.355,832,6.5921,en,"боевик, фэнтези, вестерн"
8488,Правила съёма: Метод Хитча,70000000,371600000,2005-02-11,6.584,6265,6.5899,en,"комедия, драма, мелодрама"
588648,Последний дракон,25600000,6206231,2024-04-11,7.6,224,6.589,es,"мультфильм, семейный, боевик, приключения, фэнтези"
11422,Мидуэй,4000000,100000000,1976-06-18,6.6,330,6.5884,en,"боевик, драма, история, военный"
489999,Поиск,880000,75636047,2018-08-24,7.6,4263,6.5861,en,"драма, детектив, триллер"
398978,Ирландец,159000000,968853,2019-11-01,7.576,7556,6.5833,en,"криминал, драма, история"
9268,Стиратель,100000000,242295562,1996-06-21,6.094,2057,6.5833,en,"боевик, детектив, триллер"
425909,Охотники за привидениями: Наследники,75000000,204445747,2021-11-18,7.32,5195,6.5759,en,"фэнтези, комедия, приключения"
246,Затойчи,2500000,34196922,2003-09-06,7.238,972,6.575,ja,"приключения, драма, боевик"
9665,Доблесть,18000000,26800000,1989-12-15,7.5,1820,6.5745,en,"драма, история, военный"
560016,Манкимэн,10000000,35271631,2024-04-03,6.867,1437,6.5735,en,"триллер, криминал, боевик"
13700,Не бей копытом,110000000,145358062,2004-04-02,6.067,2175,6.5714,en,"мультфильм, семейный"
8413,Сквозь горизонт,60000000,26700000,1997-08-15,6.584,3324,6.5711,en,"ужасы, фантастика, детектив"
1245993,Пойман с поличным,40000000,32703294,2025-08-26,6.856,1019,6.5696,en,"криминал, триллер, комедия"
1268,Мистер Бин на отдыхе,25000000,232225908,2007-03-22,6.396,3147,6.5688,en,"семейный, комедия"
72976,Линкольн,65000000,275300000,2012-11-09,6.848,4066,6.5684,en,"история, драма"
2207,16 кварталов,55000000,65664721,2006-03-01,6.459,2118,6.5662,en,"боевик, приключения, криминал, триллер"
454,Ромео + Джульетта,14500000,147298761,1996-11-01,6.779,5372,6.5621,en,"драма, мелодрама"
1032823,Ловушка,30000000,83677281,2024-07-31,6.237,2888,6.996,en,"криминал, ужасы, триллер"
2034,Тренировочный день,45000000,104900000,2001-10-05,7.525,6652,6.7331,en,"боевик, криминал, драма"
